AccountId,TotalUsers,MRR,QttUserReference,QttUserWithAlerts,TotalAlerts,AlertDescription,UsersWithAlertPerc
7592f6d5-bd6a-4a53-8adc-b6cd5a10ad10,14,718,14,3,50,Overall Product Usage,21.428571428571427
7592f6d5-bd6a-4a53-8adc-b6cd5a10ad10,14,718,3,3,0,New Feature Usage,100.0
48ef5953-726b-408b-bc09-846c8b158189,13,453,13,6,17,Complaints,46.15384615384615
48ef5953-726b-408b-bc09-846c8b158189,13,453,13,9,71,Overall Product Usage,69.23076923076923
48ef5953-726b-408b-bc09-846c8b158189,13,453,9,2,0,New Feature Usage,22.22222222222222
78ac1190-630a-4a0d-b9d5-f0aea1ae7778,2,314,2,1,5,Complaints,50.0
78ac1190-630a-4a0d-b9d5-f0aea1ae7778,2,314,2,1,57,Overall Product Usage,50.0
78ac1190-630a-4a0d-b9d5-f0aea1ae7778,2,314,1,0,1,New Feature Usage,0.0
668693b1-b917-40bc-b76d-65bc0d81cc1b,1,190,1,0,0,Complaints,0.0
668693b1-b917-40bc-b76d-65bc0d81cc1b,1,190,1,1,33,Overall Product Usage,100.0
668693b1-b917-40bc-b76d-65bc0d81cc1b,1,190,1,0,1,New Feature Usage,0.0
5f255e59-25d3-4660-951b-8fb7bc9b0ccc,11,518,11,3,10,Complaints,27.27272727272727
5f255e59-25d3-4660-951b-8fb7bc9b0ccc,11,518,11,8,55,Overall Product Usage,72.72727272727273
5f255e59-25d3-4660-951b-8fb7bc9b0ccc,11,518,8,1,0,New Feature Usage,12.5
f2e2df86-0854-4a0f-8fa9-751736461971,9,536,9,9,15,Complaints,100.0
f2e2df86-0854-4a0f-8fa9-751736461971,9,536,9,4,19,Overall Product Usage,44.44444444444444
f2e2df86-0854-4a0f-8fa9-751736461971,9,536,4,0,1,New Feature Usage,0.0
a9182895-700d-4504-89ee-a6a2828da342,8,476,8,3,10,Complaints,37.5
a9182895-700d-4504-89ee-a6a2828da342,8,476,8,7,84,Overall Product Usage,87.5
a9182895-700d-4504-89ee-a6a2828da342,8,476,7,2,0,New Feature Usage,28.57142857142857
a017948f-3a9b-4aef-828f-e22972ebbd74,12,788,12,8,11,Complaints,66.66666666666666
a017948f-3a9b-4aef-828f-e22972ebbd74,12,788,12,11,67,Overall Product Usage,91.66666666666666
a017948f-3a9b-4aef-828f-e22972ebbd74,12,788,11,5,0,New Feature Usage,45.45454545454545
cc10e549-2f74-4653-a681-e046b3496a40,16,177,16,13,16,Complaints,81.25
cc10e549-2f74-4653-a681-e046b3496a40,16,177,16,12,40,Overall Product Usage,75.0
cc10e549-2f74-4653-a681-e046b3496a40,16,177,12,10,0,New Feature Usage,83.33333333333334
050ae4b9-e473-46ac-b62f-2bbfb260a8d0,10,812,10,10,16,Complaints,100.0
050ae4b9-e473-46ac-b62f-2bbfb260a8d0,10,812,10,3,65,Overall Product Usage,30.0
050ae4b9-e473-46ac-b62f-2bbfb260a8d0,10,812,3,1,0,New Feature Usage,33.33333333333333
eec5356a-18f2-4f47-af85-13a40f40853b,15,971,15,14,17,Complaints,93.33333333333333
eec5356a-18f2-4f47-af85-13a40f40853b,15,971,15,1,58,Overall Product Usage,6.666666666666667
eec5356a-18f2-4f47-af85-13a40f40853b,15,971,1,1,0,New Feature Usage,100.0
1f3d2e49-e1fb-4bd3-b865-54705f1d8a84,16,247,16,10,14,Complaints,62.5
1f3d2e49-e1fb-4bd3-b865-54705f1d8a84,16,247,16,14,55,Overall Product Usage,87.5
1f3d2e49-e1fb-4bd3-b865-54705f1d8a84,16,247,14,11,0,New Feature Usage,78.57142857142857
c06a71b3-804a-4959-a936-ece163b7ad98,14,304,14,9,19,Complaints,64.28571428571429
c06a71b3-804a-4959-a936-ece163b7ad98,14,304,14,7,23,Overall Product Usage,50.0
c06a71b3-804a-4959-a936-ece163b7ad98,14,304,7,6,0,New Feature Usage,85.71428571428571
87e08035-9a51-4bb7-be43-1c767c196f4a,17,817,17,17,17,Complaints,100.0
87e08035-9a51-4bb7-be43-1c767c196f4a,17,817,17,5,87,Overall Product Usage,29.411764705882355
87e08035-9a51-4bb7-be43-1c767c196f4a,17,817,5,5,0,New Feature Usage,100.0
d2151c15-db63-43b1-ba3f-756fbcc998eb,6,184,6,4,7,Complaints,66.66666666666666
d2151c15-db63-43b1-ba3f-756fbcc998eb,6,184,6,4,36,Overall Product Usage,66.66666666666666
d2151c15-db63-43b1-ba3f-756fbcc998eb,6,184,4,4,0,New Feature Usage,100.0
80fba65c-efbe-473c-b698-8e58b9048020,3,476,3,0,0,Complaints,0.0
80fba65c-efbe-473c-b698-8e58b9048020,3,476,3,0,0,Overall Product Usage,0.0
80fba65c-efbe-473c-b698-8e58b9048020,3,476,0,0,1,New Feature Usage,0.0
f3bb3580-b82e-4a93-a8bc-d7198df39c41,16,676,16,6,15,Complaints,37.5
f3bb3580-b82e-4a93-a8bc-d7198df39c41,16,676,16,3,92,Overall Product Usage,18.75
f3bb3580-b82e-4a93-a8bc-d7198df39c41,16,676,3,1,0,New Feature Usage,33.33333333333333
3b2a69bc-b619-4865-8989-c83d17bd5002,5,880,5,0,0,Complaints,0.0
3b2a69bc-b619-4865-8989-c83d17bd5002,5,880,5,2,11,Overall Product Usage,40.0
3b2a69bc-b619-4865-8989-c83d17bd5002,5,880,2,0,1,New Feature Usage,0.0
d215af5c-0587-46c0-9c2a-bbb6456e25ef,8,249,8,3,3,Complaints,37.5
d215af5c-0587-46c0-9c2a-bbb6456e25ef,8,249,8,5,87,Overall Product Usage,62.5
d215af5c-0587-46c0-9c2a-bbb6456e25ef,8,249,5,0,1,New Feature Usage,0.0
665fc11a-8dfb-427e-ab46-c9cdabea0b89,11,85,11,7,16,Complaints,63.63636363636363
665fc11a-8dfb-427e-ab46-c9cdabea0b89,11,85,11,0,0,Overall Product Usage,0.0
665fc11a-8dfb-427e-ab46-c9cdabea0b89,11,85,0,0,1,New Feature Usage,0.0
77b31d49-2695-42c1-b8c8-5e82dc415e4b,12,376,12,11,20,Complaints,91.66666666666666
77b31d49-2695-42c1-b8c8-5e82dc415e4b,12,376,12,8,23,Overall Product Usage,66.66666666666666
77b31d49-2695-42c1-b8c8-5e82dc415e4b,12,376,8,3,0,New Feature Usage,37.5
158f1ae6-de60-4bce-ab8c-8fa67d44a1bf,6,118,6,3,9,Complaints,50.0
158f1ae6-de60-4bce-ab8c-8fa67d44a1bf,6,118,6,0,0,Overall Product Usage,0.0
158f1ae6-de60-4bce-ab8c-8fa67d44a1bf,6,118,0,0,1,New Feature Usage,0.0
71fbbec7-2907-4d23-a2ee-008ebbb804fc,18,511,18,17,18,Complaints,94.44444444444444
71fbbec7-2907-4d23-a2ee-008ebbb804fc,18,511,18,6,10,Overall Product Usage,33.33333333333333
71fbbec7-2907-4d23-a2ee-008ebbb804fc,18,511,6,0,1,New Feature Usage,0.0
ef180902-a500-497e-8dd3-9dfa24de8a80,1,149,1,1,20,Complaints,100.0
ef180902-a500-497e-8dd3-9dfa24de8a80,1,149,1,1,75,Overall Product Usage,100.0
ef180902-a500-497e-8dd3-9dfa24de8a80,1,149,1,1,0,New Feature Usage,100.0
ee577b1f-8a3b-42f9-84cf-1aceca632742,3,72,3,0,0,Complaints,0.0
ee577b1f-8a3b-42f9-84cf-1aceca632742,3,72,3,3,77,Overall Product Usage,100.0
ee577b1f-8a3b-42f9-84cf-1aceca632742,3,72,3,1,0,New Feature Usage,33.33333333333333
79bd6237-dd60-41c3-a1e0-b1924cafe24c,2,266,2,0,0,Complaints,0.0
79bd6237-dd60-41c3-a1e0-b1924cafe24c,2,266,2,0,0,Overall Product Usage,0.0
79bd6237-dd60-41c3-a1e0-b1924cafe24c,2,266,0,0,1,New Feature Usage,0.0
24ea94de-fb18-4ae7-9e00-dcccdf1b933a,12,374,12,4,11,Complaints,33.33333333333333
24ea94de-fb18-4ae7-9e00-dcccdf1b933a,12,374,12,3,10,Overall Product Usage,25.0
24ea94de-fb18-4ae7-9e00-dcccdf1b933a,12,374,3,1,0,New Feature Usage,33.33333333333333
9242db05-fbfa-4770-9556-2f142dc9cc84,19,699,19,10,13,Complaints,52.63157894736842
9242db05-fbfa-4770-9556-2f142dc9cc84,19,699,19,4,73,Overall Product Usage,21.052631578947366
9242db05-fbfa-4770-9556-2f142dc9cc84,19,699,4,3,0,New Feature Usage,75.0
dcea84a6-4328-4e63-8311-83be51e0627d,4,870,4,3,5,Complaints,75.0
dcea84a6-4328-4e63-8311-83be51e0627d,4,870,4,4,82,Overall Product Usage,100.0
dcea84a6-4328-4e63-8311-83be51e0627d,4,870,4,3,0,New Feature Usage,75.0
cfd0ab6a-e3e8-47a3-aec9-50aed47c4345,19,247,19,4,16,Complaints,21.052631578947366
cfd0ab6a-e3e8-47a3-aec9-50aed47c4345,19,247,19,1,32,Overall Product Usage,5.263157894736842
cfd0ab6a-e3e8-47a3-aec9-50aed47c4345,19,247,1,0,1,New Feature Usage,0.0
0694c43a-b3c0-405e-af98-2a547a96cd06,9,155,9,1,19,Complaints,11.11111111111111
0694c43a-b3c0-405e-af98-2a547a96cd06,9,155,9,5,42,Overall Product Usage,55.55555555555556
0694c43a-b3c0-405e-af98-2a547a96cd06,9,155,5,0,1,New Feature Usage,0.0
48632478-e86a-4586-ac86-ed8c90dc2894,13,317,13,1,10,Complaints,7.6923076923076925
48632478-e86a-4586-ac86-ed8c90dc2894,13,317,13,6,61,Overall Product Usage,46.15384615384615
48632478-e86a-4586-ac86-ed8c90dc2894,13,317,6,2,0,New Feature Usage,33.33333333333333
9341372f-6443-4915-849f-1f8dcabd3680,2,740,2,2,2,Complaints,100.0
9341372f-6443-4915-849f-1f8dcabd3680,2,740,2,0,0,Overall Product Usage,0.0
9341372f-6443-4915-849f-1f8dcabd3680,2,740,0,0,1,New Feature Usage,0.0
b2c29631-8ba4-43d1-9201-f70182c2dc88,15,726,15,1,2,Complaints,6.666666666666667
b2c29631-8ba4-43d1-9201-f70182c2dc88,15,726,15,9,76,Overall Product Usage,60.0
b2c29631-8ba4-43d1-9201-f70182c2dc88,15,726,9,6,0,New Feature Usage,66.66666666666666
a5aa068f-f303-4928-b924-a51195efdbe2,19,777,19,16,20,Complaints,84.21052631578947
a5aa068f-f303-4928-b924-a51195efdbe2,19,777,19,5,71,Overall Product Usage,26.31578947368421
a5aa068f-f303-4928-b924-a51195efdbe2,19,777,5,3,0,New Feature Usage,60.0
7d04fd49-21ed-486a-8ce4-33a4dc4c853d,14,538,14,3,13,Complaints,21.428571428571427
7d04fd49-21ed-486a-8ce4-33a4dc4c853d,14,538,14,6,69,Overall Product Usage,42.857142857142854
7d04fd49-21ed-486a-8ce4-33a4dc4c853d,14,538,6,6,0,New Feature Usage,100.0
8e15664f-20b6-4355-8d92-66bf8a8c9c38,9,861,9,1,18,Complaints,11.11111111111111
8e15664f-20b6-4355-8d92-66bf8a8c9c38,9,861,9,3,6,Overall Product Usage,33.33333333333333
8e15664f-20b6-4355-8d92-66bf8a8c9c38,9,861,3,1,0,New Feature Usage,33.33333333333333
0beb93c2-742b-4b95-a3fe-74efd07f3383,15,989,15,6,7,Complaints,40.0
0beb93c2-742b-4b95-a3fe-74efd07f3383,15,989,15,3,48,Overall Product Usage,20.0
0beb93c2-742b-4b95-a3fe-74efd07f3383,15,989,3,1,0,New Feature Usage,33.33333333333333
54124a87-4071-4056-825a-fefff654e5ae,4,83,4,2,12,Complaints,50.0
54124a87-4071-4056-825a-fefff654e5ae,4,83,4,2,83,Overall Product Usage,50.0
54124a87-4071-4056-825a-fefff654e5ae,4,83,2,1,0,New Feature Usage,50.0
594d7e6d-2890-4689-94ac-2796bca9541b,9,476,9,0,0,Complaints,0.0
594d7e6d-2890-4689-94ac-2796bca9541b,9,476,9,1,67,Overall Product Usage,11.11111111111111
594d7e6d-2890-4689-94ac-2796bca9541b,9,476,1,1,0,New Feature Usage,100.0
f899de65-edbe-4b13-8421-0ba583985a6c,20,767,20,4,18,Complaints,20.0
f899de65-edbe-4b13-8421-0ba583985a6c,20,767,20,5,35,Overall Product Usage,25.0
f899de65-edbe-4b13-8421-0ba583985a6c,20,767,5,1,0,New Feature Usage,20.0
a31dafc8-3ce1-4298-aadc-1b0e2b3b454c,1,281,1,1,8,Complaints,100.0
a31dafc8-3ce1-4298-aadc-1b0e2b3b454c,1,281,1,0,0,Overall Product Usage,0.0
a31dafc8-3ce1-4298-aadc-1b0e2b3b454c,1,281,0,0,1,New Feature Usage,0.0
3e59cdad-bd9d-4f9e-a087-ac24d4fd0f59,16,802,16,14,15,Complaints,87.5
3e59cdad-bd9d-4f9e-a087-ac24d4fd0f59,16,802,16,3,27,Overall Product Usage,18.75
3e59cdad-bd9d-4f9e-a087-ac24d4fd0f59,16,802,3,1,0,New Feature Usage,33.33333333333333
96b82e3b-5a35-4475-9c4f-1ead3b661072,7,870,7,0,0,Complaints,0.0
96b82e3b-5a35-4475-9c4f-1ead3b661072,7,870,7,7,56,Overall Product Usage,100.0
96b82e3b-5a35-4475-9c4f-1ead3b661072,7,870,7,7,0,New Feature Usage,100.0
96c6ba74-ff0d-49b0-971f-9f028c6a640e,13,584,13,5,6,Complaints,38.46153846153847
96c6ba74-ff0d-49b0-971f-9f028c6a640e,13,584,13,12,32,Overall Product Usage,92.3076923076923
96c6ba74-ff0d-49b0-971f-9f028c6a640e,13,584,12,7,0,New Feature Usage,58.333333333333336
732552b4-3a85-4bdc-9ff8-cb30bca34cc0,16,132,16,4,10,Complaints,25.0
732552b4-3a85-4bdc-9ff8-cb30bca34cc0,16,132,16,14,28,Overall Product Usage,87.5
732552b4-3a85-4bdc-9ff8-cb30bca34cc0,16,132,14,9,0,New Feature Usage,64.28571428571429
f2923784-4b2f-4288-aa19-78a13a3fa78d,13,649,13,9,17,Complaints,69.23076923076923
f2923784-4b2f-4288-aa19-78a13a3fa78d,13,649,13,10,50,Overall Product Usage,76.92307692307693
f2923784-4b2f-4288-aa19-78a13a3fa78d,13,649,10,2,0,New Feature Usage,20.0
8ea21ced-3c0f-4a15-b9d0-02387b03a0f0,9,219,9,0,0,Complaints,0.0
8ea21ced-3c0f-4a15-b9d0-02387b03a0f0,9,219,9,7,83,Overall Product Usage,77.77777777777779
8ea21ced-3c0f-4a15-b9d0-02387b03a0f0,9,219,7,7,0,New Feature Usage,100.0
2c6eed26-3023-4df1-8229-55073eaf5061,18,539,18,17,17,Complaints,94.44444444444444
2c6eed26-3023-4df1-8229-55073eaf5061,18,539,18,3,6,Overall Product Usage,16.666666666666664
2c6eed26-3023-4df1-8229-55073eaf5061,18,539,3,3,0,New Feature Usage,100.0
333a0994-9e36-470c-ac59-5d62d90fd4b6,16,848,16,12,15,Complaints,75.0
333a0994-9e36-470c-ac59-5d62d90fd4b6,16,848,16,7,80,Overall Product Usage,43.75
333a0994-9e36-470c-ac59-5d62d90fd4b6,16,848,7,4,0,New Feature Usage,57.14285714285714
ebe0ea18-7651-48ce-88c1-d8af9b65b65b,6,633,6,5,17,Complaints,83.33333333333334
ebe0ea18-7651-48ce-88c1-d8af9b65b65b,6,633,6,1,20,Overall Product Usage,16.666666666666664
ebe0ea18-7651-48ce-88c1-d8af9b65b65b,6,633,1,0,1,New Feature Usage,0.0
e60cc2a6-7cde-4894-883e-6f833d0045e9,20,468,20,11,19,Complaints,55.00000000000001
e60cc2a6-7cde-4894-883e-6f833d0045e9,20,468,20,20,35,Overall Product Usage,100.0
e60cc2a6-7cde-4894-883e-6f833d0045e9,20,468,20,9,0,New Feature Usage,45.0
fedb426e-420e-4af9-a0d6-4719ae594f06,6,750,6,6,8,Complaints,100.0
fedb426e-420e-4af9-a0d6-4719ae594f06,6,750,6,2,81,Overall Product Usage,33.33333333333333
fedb426e-420e-4af9-a0d6-4719ae594f06,6,750,2,1,0,New Feature Usage,50.0
1d892f96-4837-4136-af90-443b680dcd13,17,121,17,5,5,Complaints,29.411764705882355
1d892f96-4837-4136-af90-443b680dcd13,17,121,17,3,95,Overall Product Usage,17.647058823529413
1d892f96-4837-4136-af90-443b680dcd13,17,121,3,2,0,New Feature Usage,66.66666666666666
04a786ba-9999-4a71-b19b-42540aad4fc0,1,451,1,0,0,Complaints,0.0
04a786ba-9999-4a71-b19b-42540aad4fc0,1,451,1,0,0,Overall Product Usage,0.0
04a786ba-9999-4a71-b19b-42540aad4fc0,1,451,0,0,1,New Feature Usage,0.0
d0a517ca-42f8-4e77-b3e9-16e3d6e91d8e,8,244,8,8,20,Complaints,100.0
d0a517ca-42f8-4e77-b3e9-16e3d6e91d8e,8,244,8,7,55,Overall Product Usage,87.5
d0a517ca-42f8-4e77-b3e9-16e3d6e91d8e,8,244,7,0,1,New Feature Usage,0.0
1cfe702d-85e4-46f6-afb9-6410af723835,9,306,9,0,0,Complaints,0.0
1cfe702d-85e4-46f6-afb9-6410af723835,9,306,9,4,57,Overall Product Usage,44.44444444444444
1cfe702d-85e4-46f6-afb9-6410af723835,9,306,4,2,0,New Feature Usage,50.0
8d057b0e-a2a9-499b-88a5-31b5a9b4ff51,18,250,18,10,19,Complaints,55.55555555555556
8d057b0e-a2a9-499b-88a5-31b5a9b4ff51,18,250,18,15,97,Overall Product Usage,83.33333333333334
8d057b0e-a2a9-499b-88a5-31b5a9b4ff51,18,250,15,8,0,New Feature Usage,53.333333333333336
03f61fdf-d344-4f1b-bfa4-315be0f6f59b,10,428,10,9,19,Complaints,90.0
03f61fdf-d344-4f1b-bfa4-315be0f6f59b,10,428,10,2,63,Overall Product Usage,20.0
03f61fdf-d344-4f1b-bfa4-315be0f6f59b,10,428,2,0,1,New Feature Usage,0.0
54bbe8ca-59a0-4658-b001-7e1dd1aa05c6,19,902,19,8,15,Complaints,42.10526315789473
54bbe8ca-59a0-4658-b001-7e1dd1aa05c6,19,902,19,14,99,Overall Product Usage,73.68421052631578
54bbe8ca-59a0-4658-b001-7e1dd1aa05c6,19,902,14,12,0,New Feature Usage,85.71428571428571
2edb0e74-e7d3-4715-8cb2-84d5c7798833,7,515,7,6,14,Complaints,85.71428571428571
2edb0e74-e7d3-4715-8cb2-84d5c7798833,7,515,7,1,19,Overall Product Usage,14.285714285714285
2edb0e74-e7d3-4715-8cb2-84d5c7798833,7,515,1,0,1,New Feature Usage,0.0
4f41452c-9753-45e9-92fc-39d7538f44f2,4,345,4,4,12,Complaints,100.0
4f41452c-9753-45e9-92fc-39d7538f44f2,4,345,4,3,11,Overall Product Usage,75.0
4f41452c-9753-45e9-92fc-39d7538f44f2,4,345,3,3,0,New Feature Usage,100.0
2dd77394-08ec-4a4b-be45-3319586dbea9,2,161,2,0,0,Complaints,0.0
2dd77394-08ec-4a4b-be45-3319586dbea9,2,161,2,0,0,Overall Product Usage,0.0
2dd77394-08ec-4a4b-be45-3319586dbea9,2,161,0,0,1,New Feature Usage,0.0
3e7bccf4-4d2d-4176-bd31-9b7ae00336b6,4,913,4,2,19,Complaints,50.0
3e7bccf4-4d2d-4176-bd31-9b7ae00336b6,4,913,4,0,0,Overall Product Usage,0.0
3e7bccf4-4d2d-4176-bd31-9b7ae00336b6,4,913,0,0,1,New Feature Usage,0.0
4de8e4a7-3608-422b-a715-b87cec4eb235,7,951,7,7,12,Complaints,100.0
4de8e4a7-3608-422b-a715-b87cec4eb235,7,951,7,4,20,Overall Product Usage,57.14285714285714
4de8e4a7-3608-422b-a715-b87cec4eb235,7,951,4,2,0,New Feature Usage,50.0
60aecc2d-45ee-4657-8a0b-98a7ab45662d,11,121,11,10,13,Complaints,90.9090909090909
60aecc2d-45ee-4657-8a0b-98a7ab45662d,11,121,11,1,33,Overall Product Usage,9.090909090909092
60aecc2d-45ee-4657-8a0b-98a7ab45662d,11,121,1,0,1,New Feature Usage,0.0
4e65decf-ff8d-478d-abca-f4a09f50906b,18,655,18,11,13,Complaints,61.111111111111114
4e65decf-ff8d-478d-abca-f4a09f50906b,18,655,18,7,24,Overall Product Usage,38.88888888888889
4e65decf-ff8d-478d-abca-f4a09f50906b,18,655,7,6,0,New Feature Usage,85.71428571428571
0f82cf97-23fd-4ba7-a24b-f448ca210045,16,856,16,14,20,Complaints,87.5
0f82cf97-23fd-4ba7-a24b-f448ca210045,16,856,16,12,99,Overall Product Usage,75.0
0f82cf97-23fd-4ba7-a24b-f448ca210045,16,856,12,6,0,New Feature Usage,50.0
8600f12d-f342-41cc-9335-ae2edc819cbb,7,65,7,1,6,Complaints,14.285714285714285
8600f12d-f342-41cc-9335-ae2edc819cbb,7,65,7,6,25,Overall Product Usage,85.71428571428571
8600f12d-f342-41cc-9335-ae2edc819cbb,7,65,6,4,0,New Feature Usage,66.66666666666666
2570c707-1774-44b8-bae7-4e66af9908d4,7,933,7,1,11,Complaints,14.285714285714285
2570c707-1774-44b8-bae7-4e66af9908d4,7,933,7,2,26,Overall Product Usage,28.57142857142857
2570c707-1774-44b8-bae7-4e66af9908d4,7,933,2,2,0,New Feature Usage,100.0
7bb77f5e-419d-4047-9903-2ce285104a66,13,646,13,4,19,Complaints,30.76923076923077
7bb77f5e-419d-4047-9903-2ce285104a66,13,646,13,5,30,Overall Product Usage,38.46153846153847
7bb77f5e-419d-4047-9903-2ce285104a66,13,646,5,3,0,New Feature Usage,60.0
14a2b18b-5d6c-4b2b-a295-eba6018d20b0,1,83,1,0,0,Complaints,0.0
14a2b18b-5d6c-4b2b-a295-eba6018d20b0,1,83,1,1,13,Overall Product Usage,100.0
14a2b18b-5d6c-4b2b-a295-eba6018d20b0,1,83,1,1,0,New Feature Usage,100.0
74b4c12c-2305-4641-9be4-242203c2fa66,20,870,20,9,17,Complaints,45.0
74b4c12c-2305-4641-9be4-242203c2fa66,20,870,20,11,20,Overall Product Usage,55.00000000000001
74b4c12c-2305-4641-9be4-242203c2fa66,20,870,11,1,0,New Feature Usage,9.090909090909092
015c75b0-a4d5-41db-938b-5bb4b900ae9f,13,301,13,3,18,Complaints,23.076923076923077
015c75b0-a4d5-41db-938b-5bb4b900ae9f,13,301,13,10,98,Overall Product Usage,76.92307692307693
015c75b0-a4d5-41db-938b-5bb4b900ae9f,13,301,10,0,1,New Feature Usage,0.0
53ad6ec9-d034-4921-9789-7855a0d17d3f,19,456,19,13,20,Complaints,68.42105263157895
53ad6ec9-d034-4921-9789-7855a0d17d3f,19,456,19,16,50,Overall Product Usage,84.21052631578947
53ad6ec9-d034-4921-9789-7855a0d17d3f,19,456,16,9,0,New Feature Usage,56.25
8475fcc1-8d23-4554-ab3c-300ca3e5dd4f,1,484,1,0,0,Complaints,0.0
8475fcc1-8d23-4554-ab3c-300ca3e5dd4f,1,484,1,0,0,Overall Product Usage,0.0
8475fcc1-8d23-4554-ab3c-300ca3e5dd4f,1,484,0,0,1,New Feature Usage,0.0
ae91e764-de90-415a-aea2-262a73a4a465,2,632,2,1,10,Complaints,50.0
ae91e764-de90-415a-aea2-262a73a4a465,2,632,2,2,41,Overall Product Usage,100.0
ae91e764-de90-415a-aea2-262a73a4a465,2,632,2,1,0,New Feature Usage,50.0
ca606a15-c050-475d-b874-972a2f909774,6,944,6,2,4,Complaints,33.33333333333333
ca606a15-c050-475d-b874-972a2f909774,6,944,6,4,44,Overall Product Usage,66.66666666666666
ca606a15-c050-475d-b874-972a2f909774,6,944,4,1,0,New Feature Usage,25.0
5d82db81-5ee6-4f1b-b1f6-d76859b11e19,4,772,4,4,13,Complaints,100.0
5d82db81-5ee6-4f1b-b1f6-d76859b11e19,4,772,4,3,76,Overall Product Usage,75.0
5d82db81-5ee6-4f1b-b1f6-d76859b11e19,4,772,3,2,0,New Feature Usage,66.66666666666666
9de08f6d-a07c-4a33-9b48-e9887d7f5c85,4,137,4,1,20,Complaints,25.0
9de08f6d-a07c-4a33-9b48-e9887d7f5c85,4,137,4,3,51,Overall Product Usage,75.0
9de08f6d-a07c-4a33-9b48-e9887d7f5c85,4,137,3,3,0,New Feature Usage,100.0
7822a152-9fd0-4b77-8965-f523b1c6ad58,6,77,6,4,17,Complaints,66.66666666666666
7822a152-9fd0-4b77-8965-f523b1c6ad58,6,77,6,6,19,Overall Product Usage,100.0
7822a152-9fd0-4b77-8965-f523b1c6ad58,6,77,6,3,0,New Feature Usage,50.0
3ef86e5c-8f69-45ed-b8e3-fb437d86afa4,15,318,15,2,18,Complaints,13.333333333333334
3ef86e5c-8f69-45ed-b8e3-fb437d86afa4,15,318,15,0,0,Overall Product Usage,0.0
3ef86e5c-8f69-45ed-b8e3-fb437d86afa4,15,318,0,0,1,New Feature Usage,0.0
804304ba-b46a-45d7-9696-2b9219ddfb91,20,389,20,12,12,Complaints,60.0
804304ba-b46a-45d7-9696-2b9219ddfb91,20,389,20,8,17,Overall Product Usage,40.0
804304ba-b46a-45d7-9696-2b9219ddfb91,20,389,8,2,0,New Feature Usage,25.0
270e851e-606b-4827-b4f0-787046c39a4c,1,746,1,1,14,Complaints,100.0
270e851e-606b-4827-b4f0-787046c39a4c,1,746,1,0,0,Overall Product Usage,0.0
270e851e-606b-4827-b4f0-787046c39a4c,1,746,0,0,1,New Feature Usage,0.0
7d7fc26a-1b80-4418-b58e-1ca79b2bc0ee,2,138,2,1,11,Complaints,50.0
7d7fc26a-1b80-4418-b58e-1ca79b2bc0ee,2,138,2,2,26,Overall Product Usage,100.0
7d7fc26a-1b80-4418-b58e-1ca79b2bc0ee,2,138,2,2,0,New Feature Usage,100.0
70180ca5-070b-4353-babb-5411a989bdb3,4,880,4,4,8,Complaints,100.0
70180ca5-070b-4353-babb-5411a989bdb3,4,880,4,2,29,Overall Product Usage,50.0
70180ca5-070b-4353-babb-5411a989bdb3,4,880,2,0,1,New Feature Usage,0.0
37a2fdea-899c-4340-b8f4-9c387217b14a,9,616,9,9,10,Complaints,100.0
37a2fdea-899c-4340-b8f4-9c387217b14a,9,616,9,3,19,Overall Product Usage,33.33333333333333
37a2fdea-899c-4340-b8f4-9c387217b14a,9,616,3,1,0,New Feature Usage,33.33333333333333
1706bbf5-57e9-4433-b3d1-18e11eb52a8e,18,137,18,13,13,Complaints,72.22222222222221
1706bbf5-57e9-4433-b3d1-18e11eb52a8e,18,137,18,16,31,Overall Product Usage,88.88888888888889
1706bbf5-57e9-4433-b3d1-18e11eb52a8e,18,137,16,7,0,New Feature Usage,43.75
27478615-4001-46e1-8476-41f2689b43a3,2,255,2,0,0,Complaints,0.0
27478615-4001-46e1-8476-41f2689b43a3,2,255,2,0,0,Overall Product Usage,0.0
27478615-4001-46e1-8476-41f2689b43a3,2,255,0,0,1,New Feature Usage,0.0
8907051d-ee70-48a7-a450-0c5d4dd02ea3,18,177,18,2,13,Complaints,11.11111111111111
8907051d-ee70-48a7-a450-0c5d4dd02ea3,18,177,18,4,30,Overall Product Usage,22.22222222222222
8907051d-ee70-48a7-a450-0c5d4dd02ea3,18,177,4,1,0,New Feature Usage,25.0
df1090f9-1dd9-438e-b5ca-099fe2d51991,3,482,3,3,10,Complaints,100.0
df1090f9-1dd9-438e-b5ca-099fe2d51991,3,482,3,1,2,Overall Product Usage,33.33333333333333
df1090f9-1dd9-438e-b5ca-099fe2d51991,3,482,1,1,0,New Feature Usage,100.0
3efcacef-eff7-4475-b17b-6796382342b8,17,661,17,2,6,Complaints,11.76470588235294
3efcacef-eff7-4475-b17b-6796382342b8,17,661,17,0,0,Overall Product Usage,0.0
3efcacef-eff7-4475-b17b-6796382342b8,17,661,0,0,1,New Feature Usage,0.0
8e3b275e-f401-4f07-8d67-4b163718c613,15,977,15,15,17,Complaints,100.0
8e3b275e-f401-4f07-8d67-4b163718c613,15,977,15,6,78,Overall Product Usage,40.0
8e3b275e-f401-4f07-8d67-4b163718c613,15,977,6,6,0,New Feature Usage,100.0
a45856a0-c624-4504-a9b9-7baaec4cd5c5,17,786,17,15,18,Complaints,88.23529411764706
